SOTA-REF,COUNTY,STATE
W7U/DA-003,DAGGETT,UT
W7U/DA-006,DAGGETT,UT
W7U/DA-007,DAGGETT,UT
W7U/DA-008,DAGGETT,UT
W7U/DA-009,DAGGETT,UT
W7U/DA-010,DAGGETT,UT
W7U/DA-011,DAGGETT,UT
W7U/DA-012,DAGGETT,UT
W7U/DA-014,DAGGETT,UT
W7U/DA-017,DAGGETT,UT
W7U/DA-018,DAGGETT,UT
W7U/DA-019,DAGGETT,UT
W7U/DA-021,DAGGETT,UT
W7U/DA-023,DAGGETT,UT
W7U/DA-024,DAGGETT,UT
W7U/DA-025,DAGGETT,UT
W7U/DA-026,DAGGETT,UT
W7U/DA-027,DAGGETT,UT
W7U/DA-028,DAGGETT,UT
W7U/DA-029,DAGGETT,UT
W7U/DA-030,DAGGETT,UT
W7U/DA-031,DAGGETT,UT
W7U/DA-032,DAGGETT,UT
W7U/DA-033,DAGGETT,UT
W7U/DA-034,DAGGETT,UT
W7U/DV-001,DAVIS,UT
W7U/DV-002,DAVIS,UT
W7U/DV-003,DAVIS,UT
W7U/DV-004,DAVIS,UT
W7U/DV-005,DAVIS,UT
W7U/DU-001,DUCHESNE,UT
W7U/DU-003,DUCHESNE,UT
W7U/DU-005,DUCHESNE,UT
W7U/DU-006,DUCHESNE,UT
W7U/DU-007,DUCHESNE,UT
W7U/DU-008,DUCHESNE,UT
W7U/DU-010,DUCHESNE,UT
W7U/DU-011,DUCHESNE,UT
W7U/DU-012,DUCHESNE,UT
W7U/DU-013,DUCHESNE,UT
W7U/DU-014,DUCHESNE,UT
W7U/DU-015,DUCHESNE,UT
W7U/DU-016,DUCHESNE,UT
W7U/DU-017,DUCHESNE,UT
W7U/DU-018,DUCHESNE,UT
W7U/DU-020,DUCHESNE,UT
W7U/DU-021,DUCHESNE,UT
W7U/DU-022,DUCHESNE,UT
W7U/DU-023,DUCHESNE,UT
W7U/DU-024,DUCHESNE,UT
W7U/DU-025,DUCHESNE,UT
W7U/DU-026,DUCHESNE,UT
W7U/DU-027,DUCHESNE,UT
W7U/DU-028,DUCHESNE,UT
W7U/DU-029,DUCHESNE,UT
W7U/DU-030,DUCHESNE,UT
W7U/DU-031,DUCHESNE,UT
W7U/DU-032,DUCHESNE,UT
W7U/DU-033,DUCHESNE,UT
W7U/DU-034,DUCHESNE,UT
W7U/DU-035,DUCHESNE,UT
W7U/DU-036,DUCHESNE,UT
W7U/DU-037,DUCHESNE,UT
W7U/DU-038,DUCHESNE,UT
W7U/DU-039,DUCHESNE,UT
W7U/DU-040,DUCHESNE,UT
W7U/DU-041,DUCHESNE,UT
W7U/DU-042,DUCHESNE,UT
W7U/DU-043,DUCHESNE,UT
W7U/DU-044,DUCHESNE,UT
W7U/DU-045,DUCHESNE,UT
W7U/DU-046,DUCHESNE,UT
W7U/DU-047,DUCHESNE,UT
W7U/DU-048,DUCHESNE,UT
W7U/DU-049,DUCHESNE,UT
W7U/DU-050,DUCHESNE,UT
W7U/DU-051,DUCHESNE,UT
W7U/DU-052,DUCHESNE,UT
W7U/DU-053,DUCHESNE,UT
W7U/DU-054,DUCHESNE,UT
W7U/DU-055,DUCHESNE,UT
W7U/EM-001,EMERY,UT
W7U/EM-002,EMERY,UT
W7U/EM-003,EMERY,UT
W7U/EM-004,EMERY,UT
W7U/EM-006,EMERY,UT
W7U/EM-007,EMERY,UT
W7U/EM-008,EMERY,UT
W7U/EM-009,EMERY,UT
W7U/EM-010,EMERY,UT
W7U/EM-011,EMERY,UT
W7U/EM-012,EMERY,UT
W7U/EM-013,EMERY,UT
W7U/EM-014,EMERY,UT
W7U/EM-015,EMERY,UT
W7U/EM-016,EMERY,UT
W7U/EM-017,EMERY,UT
W7U/EM-018,EMERY,UT
W7U/EM-019,EMERY,UT
W7U/EM-020,EMERY,UT
W7U/EM-021,EMERY,UT
W7U/EM-022,EMERY,UT
W7U/EM-023,EMERY,UT
W7U/EM-024,EMERY,UT
W7U/EM-025,EMERY,UT
W7U/EM-026,EMERY,UT
W7U/EM-027,EMERY,UT
W7U/EM-028,EMERY,UT
W7U/EM-029,EMERY,UT
W7U/EM-030,EMERY,UT
W7U/EM-031,EMERY,UT
W7U/EM-032,EMERY,UT
W7U/EM-033,EMERY,UT
W7U/EM-034,EMERY,UT
W7U/EM-035,EMERY,UT
W7U/EM-036,EMERY,UT
W7U/EM-037,EMERY,UT
W7U/EM-038,EMERY,UT
W7U/EM-039,EMERY,UT
W7U/EM-040,EMERY,UT
W7U/EM-041,EMERY,UT
W7U/EM-042,EMERY,UT
W7U/EM-043,EMERY,UT
W7U/EM-044,EMERY,UT
W7U/EM-045,EMERY,UT
W7U/EM-046,EMERY,UT
W7U/EM-047,EMERY,UT
W7U/EM-048,EMERY,UT
W7U/EM-049,EMERY,UT
W7U/EM-050,EMERY,UT
W7U/EM-051,EMERY,UT
W7U/EM-052,EMERY,UT
W7U/EM-053,EMERY,UT
W7U/EM-054,EMERY,UT
W7U/EM-055,EMERY,UT
W7U/EM-056,EMERY,UT
W7U/EM-057,EMERY,UT
W7U/EM-058,EMERY,UT
W7U/EM-059,EMERY,UT
W7U/EM-060,EMERY,UT
W7U/EM-061,EMERY,UT
W7U/EM-062,EMERY,UT
W7U/EM-063,EMERY,UT
W7U/EM-064,EMERY,UT
W7U/EM-065,EMERY,UT
W7U/EM-066,EMERY,UT
W7U/EM-067,EMERY,UT
W7U/EM-068,EMERY,UT
W7U/EM-069,EMERY,UT
W7U/EM-070,EMERY,UT
W7U/EM-071,EMERY,UT
W7U/EM-072,EMERY,UT
W7U/EM-073,EMERY,UT
W7U/EM-074,EMERY,UT
W7U/EM-075,EMERY,UT
W7U/EM-076,EMERY,UT
W7U/EM-077,EMERY,UT
W7U/EM-078,EMERY,UT
W7U/EM-079,EMERY,UT
W7U/EM-080,EMERY,UT
W7U/EM-081,EMERY,UT
W7U/EM-082,EMERY,UT
W7U/EM-084,EMERY,UT
W7U/GA-001,GARFIELD,UT
W7U/GA-002,GARFIELD,UT
W7U/GA-003,GARFIELD,UT
W7U/GA-004,GARFIELD,UT
W7U/GA-005,GARFIELD,UT
W7U/GA-006,GARFIELD,UT
W7U/GA-007,GARFIELD,UT
W7U/GA-008,GARFIELD,UT
W7U/GA-009,GARFIELD,UT
W7U/GA-010,GARFIELD,UT
W7U/GA-011,GARFIELD,UT
W7U/GA-012,GARFIELD,UT
W7U/GA-013,GARFIELD,UT
W7U/GA-014,GARFIELD,UT
W7U/GA-015,GARFIELD,UT
W7U/GA-016,GARFIELD,UT
W7U/GA-017,GARFIELD,UT
W7U/GA-018,GARFIELD,UT
W7U/GA-019,GARFIELD,UT
W7U/GA-020,GARFIELD,UT
W7U/GA-021,GARFIELD,UT
W7U/GA-022,GARFIELD,UT
W7U/GA-023,GARFIELD,UT
W7U/GA-024,GARFIELD,UT
W7U/GA-025,GARFIELD,UT
W7U/GA-026,GARFIELD,UT
W7U/GA-027,GARFIELD,UT
W7U/GA-028,GARFIELD,UT
W7U/GA-029,GARFIELD,UT
W7U/GA-030,GARFIELD,UT
W7U/GA-031,GARFIELD,UT
W7U/GA-032,GARFIELD,UT
W7U/GA-033,GARFIELD,UT
W7U/GA-034,GARFIELD,UT
W7U/GA-035,GARFIELD,UT
W7U/GA-036,GARFIELD,UT
W7U/GA-037,GARFIELD,UT
W7U/GA-038,GARFIELD,UT
W7U/GA-039,GARFIELD,UT
W7U/GA-040,GARFIELD,UT
W7U/GA-041,GARFIELD,UT
W7U/GA-042,GARFIELD,UT
W7U/GA-043,GARFIELD,UT
W7U/GA-044,GARFIELD,UT
W7U/GA-045,GARFIELD,UT
W7U/GA-046,GARFIELD,UT
W7U/GA-047,GARFIELD,UT
W7U/GA-048,GARFIELD,UT
W7U/GA-049,GARFIELD,UT
W7U/GA-050,GARFIELD,UT
W7U/GA-051,GARFIELD,UT
W7U/GA-052,GARFIELD,UT
W7U/GA-053,GARFIELD,UT
W7U/GA-054,GARFIELD,UT
W7U/GA-055,GARFIELD,UT
W7U/GA-056,GARFIELD,UT
W7U/GA-057,GARFIELD,UT
W7U/GA-058,GARFIELD,UT
W7U/GA-059,GARFIELD,UT
W7U/GA-060,GARFIELD,UT
W7U/GA-061,GARFIELD,UT
W7U/GA-062,GARFIELD,UT
W7U/GA-063,GARFIELD,UT
W7U/GA-064,GARFIELD,UT
W7U/GA-065,GARFIELD,UT
W7U/GA-066,GARFIELD,UT
W7U/GA-067,GARFIELD,UT
W7U/GA-068,GARFIELD,UT
W7U/GA-069,GARFIELD,UT
W7U/GA-070,GARFIELD,UT
W7U/GA-071,GARFIELD,UT
W7U/GA-072,GARFIELD,UT
W7U/GA-073,GARFIELD,UT
W7U/GA-074,GARFIELD,UT
W7U/GA-075,GARFIELD,UT
W7U/GA-076,GARFIELD,UT
W7U/GA-077,GARFIELD,UT
W7U/GA-078,GARFIELD,UT
W7U/GA-079,GARFIELD,UT
W7U/GA-080,GARFIELD,UT
W7U/GA-081,GARFIELD,UT
W7U/GA-083,GARFIELD,UT
W7U/GA-084,GARFIELD,UT
W7U/GA-085,GARFIELD,UT
W7U/GA-086,GARFIELD,UT
W7U/GA-088,GARFIELD,UT
W7U/GR-001,GRAND,UT
W7U/GR-002,GRAND,UT
W7U/GR-003,GRAND,UT
W7U/GR-004,GRAND,UT
W7U/GR-005,GRAND,UT
W7U/GR-006,GRAND,UT
W7U/GR-007,GRAND,UT
W7U/GR-008,GRAND,UT
W7U/GR-009,GRAND,UT
W7U/GR-010,GRAND,UT
W7U/GR-011,GRAND,UT
W7U/GR-012,GRAND,UT
W7U/GR-013,GRAND,UT
W7U/GR-014,GRAND,UT
W7U/GR-015,GRAND,UT
W7U/GR-016,GRAND,UT
W7U/GR-017,GRAND,UT
W7U/GR-018,GRAND,UT
W7U/GR-019,GRAND,UT
W7U/GR-020,GRAND,UT
W7U/GR-021,GRAND,UT
W7U/GR-022,GRAND,UT
W7U/GR-023,GRAND,UT
W7U/GR-024,GRAND,UT
W7U/GR-025,GRAND,UT
W7U/GR-026,GRAND,UT
W7U/GR-027,GRAND,UT
W7U/GR-028,GRAND,UT
W7U/GR-029,GRAND,UT
W7U/GR-030,GRAND,UT
W7U/GR-031,GRAND,UT
W7U/GR-032,GRAND,UT
W7U/GR-033,GRAND,UT
W7U/GR-034,GRAND,UT
W7U/GR-035,GRAND,UT
W7U/GR-036,GRAND,UT
W7U/GR-037,GRAND,UT
W7U/GR-038,GRAND,UT
W7U/GR-039,GRAND,UT
W7U/GR-040,GRAND,UT
W7U/GR-041,GRAND,UT
W7U/GR-042,GRAND,UT
W7U/GR-043,GRAND,UT
W7U/GR-044,GRAND,UT
W7U/GR-045,GRAND,UT
W7U/GR-046,GRAND,UT
W7U/GR-047,GRAND,UT
W7U/GR-048,GRAND,UT
W7U/GR-049,GRAND,UT
W7U/GR-050,GRAND,UT
W7U/GR-051,GRAND,UT
W7U/GR-052,GRAND,UT
W7U/IR-001,IRON,UT
W7U/IR-002,IRON,UT
W7U/IR-003,IRON,UT
W7U/IR-004,IRON,UT
W7U/IR-005,IRON,UT
W7U/IR-006,IRON,UT
W7U/IR-007,IRON,UT
W7U/IR-008,IRON,UT
W7U/IR-009,IRON,UT
W7U/IR-010,IRON,UT
W7U/IR-011,IRON,UT
W7U/IR-012,IRON,UT
W7U/IR-013,IRON,UT
W7U/IR-014,IRON,UT
W7U/IR-015,IRON,UT
W7U/IR-017,IRON,UT
W7U/IR-018,IRON,UT
W7U/IR-019,IRON,UT
W7U/IR-020,IRON,UT
W7U/IR-021,IRON,UT
W7U/IR-022,IRON,UT
W7U/IR-023,IRON,UT
W7U/IR-024,IRON,UT
W7U/IR-025,IRON,UT
W7U/IR-026,IRON,UT
W7U/IR-027,IRON,UT
W7U/IR-028,IRON,UT
W7U/IR-029,IRON,UT
W7U/IR-030,IRON,UT
W7U/IR-032,IRON,UT
W7U/IR-033,IRON,UT
W7U/IR-034,IRON,UT
W7U/IR-035,IRON,UT
W7U/IR-036,IRON,UT
W7U/IR-037,IRON,UT
W7U/IR-038,IRON,UT
W7U/IR-039,IRON,UT
W7U/IR-040,IRON,UT
W7U/IR-041,IRON,UT
W7U/IR-042,IRON,UT
W7U/IR-043,IRON,UT
W7U/IR-044,IRON,UT
W7U/IR-045,IRON,UT
W7U/IR-046,IRON,UT
W7U/IR-047,IRON,UT
W7U/IR-048,IRON,UT
W7U/IR-049,IRON,UT
W7U/IR-050,IRON,UT
W7U/IR-051,IRON,UT
W7U/IR-052,IRON,UT
W7U/IR-053,IRON,UT
W7U/IR-054,IRON,UT
W7U/IR-055,IRON,UT
W7U/JU-001,JUAB,UT
W7U/JU-002,JUAB,UT
W7U/JU-003,JUAB,UT
W7U/JU-005,JUAB,UT
W7U/JU-006,JUAB,UT
W7U/JU-007,JUAB,UT
W7U/JU-008,JUAB,UT
W7U/JU-010,JUAB,UT
W7U/JU-011,JUAB,UT
W7U/JU-013,JUAB,UT
W7U/JU-014,JUAB,UT
W7U/JU-015,JUAB,UT
W7U/JU-016,JUAB,UT
W7U/JU-017,JUAB,UT
W7U/JU-018,JUAB,UT
W7U/JU-019,JUAB,UT
W7U/JU-020,JUAB,UT
W7U/JU-021,JUAB,UT
W7U/JU-022,JUAB,UT
W7U/JU-023,JUAB,UT
W7U/JU-025,JUAB,UT
W7U/JU-026,JUAB,UT
W7U/JU-027,JUAB,UT
W7U/JU-029,JUAB,UT
W7U/JU-030,JUAB,UT
W7U/JU-031,JUAB,UT
W7U/JU-032,JUAB,UT
W7U/JU-034,JUAB,UT
W7U/JU-035,JUAB,UT
W7U/JU-036,JUAB,UT
W7U/JU-037,JUAB,UT
W7U/JU-038,JUAB,UT
W7U/JU-039,JUAB,UT
W7U/JU-040,JUAB,UT
W7U/JU-041,JUAB,UT
W7U/JU-042,JUAB,UT
W7U/JU-043,JUAB,UT
W7U/JU-044,JUAB,UT
W7U/JU-045,JUAB,UT
W7U/JU-046,JUAB,UT
W7U/JU-047,JUAB,UT
W7U/JU-048,JUAB,UT
W7U/JU-050,JUAB,UT
W7U/JU-051,JUAB,UT
W7U/JU-053,JUAB,UT
W7U/JU-054,JUAB,UT
W7U/JU-055,JUAB,UT
W7U/JU-056,JUAB,UT
W7U/JU-057,JUAB,UT
W7U/JU-058,JUAB,UT
W7U/JU-059,JUAB,UT
W7U/JU-060,JUAB,UT
W7U/JU-061,JUAB,UT
W7U/JU-062,JUAB,UT
W7U/JU-063,JUAB,UT
W7U/JU-064,JUAB,UT
W7U/JU-065,JUAB,UT
W7U/JU-066,JUAB,UT
W7U/JU-067,JUAB,UT
W7U/JU-069,JUAB,UT
W7U/JU-070,JUAB,UT
W7U/JU-071,JUAB,UT
W7U/JU-072,JUAB,UT
W7U/JU-073,JUAB,UT
W7U/KA-001,KANE,UT
W7U/KA-002,KANE,UT
W7U/KA-003,KANE,UT
W7U/KA-004,KANE,UT
W7U/KA-005,KANE,UT
W7U/KA-006,KANE,UT
W7U/KA-007,KANE,UT
W7U/KA-008,KANE,UT
W7U/KA-009,KANE,UT
W7U/KA-010,KANE,UT
W7U/KA-011,KANE,UT
W7U/KA-012,KANE,UT
W7U/KA-013,KANE,UT
W7U/KA-014,KANE,UT
W7U/KA-015,KANE,UT
W7U/KA-016,KANE,UT
W7U/KA-017,KANE,UT
W7U/KA-018,KANE,UT
W7U/KA-019,KANE,UT
W7U/KA-020,KANE,UT
W7U/KA-021,KANE,UT
W7U/KA-022,KANE,UT
W7U/KA-023,KANE,UT
W7U/KA-024,KANE,UT
W7U/KA-025,KANE,UT
W7U/KA-026,KANE,UT
W7U/KA-027,KANE,UT
W7U/KA-028,KANE,UT
W7U/KA-029,KANE,UT
W7U/KA-030,KANE,UT
W7U/KA-031,KANE,UT
W7U/KA-032,KANE,UT
W7U/KA-033,KANE,UT
W7U/KA-034,KANE,UT
W7U/KA-035,KANE,UT
W7U/KA-036,KANE,UT
W7U/KA-037,KANE,UT
W7U/KA-038,KANE,UT
W7U/KA-039,KANE,UT
W7U/KA-040,KANE,UT
W7U/KA-041,KANE,UT
W7U/KA-042,KANE,UT
W7U/KA-043,KANE,UT
W7U/KA-044,KANE,UT
W7U/KA-045,KANE,UT
W7U/KA-046,KANE,UT
W7U/KA-047,KANE,UT
W7U/KA-048,KANE,UT
W7U/KA-049,KANE,UT
W7U/KA-050,KANE,UT
W7U/KA-051,KANE,UT
W7U/KA-052,KANE,UT
W7U/KA-053,KANE,UT
W7U/KA-054,KANE,UT
W7U/KA-055,KANE,UT
W7U/KA-056,KANE,UT
W7U/MI-001,MILLARD,UT
W7U/MI-002,MILLARD,UT
W7U/MI-003,MILLARD,UT
W7U/MI-004,MILLARD,UT
W7U/MI-005,MILLARD,UT
W7U/MI-006,MILLARD,UT
W7U/MI-007,MILLARD,UT
W7U/MI-008,MILLARD,UT
W7U/MI-009,MILLARD,UT
W7U/MI-010,MILLARD,UT
W7U/MI-011,MILLARD,UT
W7U/MI-012,MILLARD,UT
W7U/MI-013,MILLARD,UT
W7U/MI-014,MILLARD,UT
W7U/MI-015,MILLARD,UT
W7U/MI-016,MILLARD,UT
W7U/MI-017,MILLARD,UT
W7U/MI-018,MILLARD,UT
W7U/MI-019,MILLARD,UT
W7U/MI-020,MILLARD,UT
W7U/MI-021,MILLARD,UT
W7U/MI-022,MILLARD,UT
W7U/MI-023,MILLARD,UT
W7U/MI-024,MILLARD,UT
W7U/MI-025,MILLARD,UT
W7U/MI-026,MILLARD,UT
W7U/MI-027,MILLARD,UT
W7U/MI-028,MILLARD,UT
W7U/MI-029,MILLARD,UT
W7U/MI-030,MILLARD,UT
W7U/MI-031,MILLARD,UT
W7U/MI-032,MILLARD,UT
W7U/MI-033,MILLARD,UT
W7U/MI-034,MILLARD,UT
W7U/MI-035,MILLARD,UT
W7U/MI-036,MILLARD,UT
W7U/MI-037,MILLARD,UT
W7U/MI-038,MILLARD,UT
W7U/MI-039,MILLARD,UT
W7U/MI-040,MILLARD,UT
W7U/MI-041,MILLARD,UT
W7U/MI-042,MILLARD,UT
W7U/MI-043,MILLARD,UT
W7U/MI-044,MILLARD,UT
W7U/MI-045,MILLARD,UT
W7U/MI-046,MILLARD,UT
W7U/MI-047,MILLARD,UT
W7U/MI-048,MILLARD,UT
W7U/MI-049,MILLARD,UT
W7U/MI-050,MILLARD,UT
W7U/MI-051,MILLARD,UT
W7U/MI-052,MILLARD,UT
W7U/MI-053,MILLARD,UT
W7U/MI-054,MILLARD,UT
W7U/MI-055,MILLARD,UT
W7U/MI-056,MILLARD,UT
W7U/MI-057,MILLARD,UT
W7U/MI-058,MILLARD,UT
W7U/MI-059,MILLARD,UT
W7U/MI-060,MILLARD,UT
W7U/MI-061,MILLARD,UT
W7U/MI-062,MILLARD,UT
W7U/MI-063,MILLARD,UT
W7U/MI-064,MILLARD,UT
W7U/MI-065,MILLARD,UT
W7U/MI-066,MILLARD,UT
W7U/MI-067,MILLARD,UT
W7U/MI-068,MILLARD,UT
W7U/MI-069,MILLARD,UT
W7U/MI-070,MILLARD,UT
W7U/MI-071,MILLARD,UT
W7U/MI-072,MILLARD,UT
W7U/MI-073,MILLARD,UT
W7U/MI-074,MILLARD,UT
W7U/MI-075,MILLARD,UT
W7U/MI-076,MILLARD,UT
W7U/MI-077,MILLARD,UT
W7U/MI-078,MILLARD,UT
W7U/MI-079,MILLARD,UT
W7U/MI-080,MILLARD,UT
W7U/MI-081,MILLARD,UT
W7U/MI-082,MILLARD,UT
W7U/MI-083,MILLARD,UT
W7U/MI-084,MILLARD,UT
W7U/MI-085,MILLARD,UT
W7U/MI-086,MILLARD,UT
W7U/MI-087,MILLARD,UT
W7U/MI-088,MILLARD,UT
W7U/MI-089,MILLARD,UT
W7U/MI-090,MILLARD,UT
W7U/MI-091,MILLARD,UT
W7U/MI-092,MILLARD,UT
W7U/MI-093,MILLARD,UT
W7U/MI-094,MILLARD,UT
W7U/MI-095,MILLARD,UT
W7U/MI-096,MILLARD,UT
W7U/MI-097,MILLARD,UT
W7U/MI-098,MILLARD,UT
W7U/MI-099,MILLARD,UT
W7U/MI-100,MILLARD,UT
W7U/MI-101,MILLARD,UT
W7U/MI-102,MILLARD,UT
W7U/MI-103,MILLARD,UT
W7U/MI-104,MILLARD,UT
W7U/MI-105,MILLARD,UT
W7U/MI-106,MILLARD,UT
W7U/MI-107,MILLARD,UT
W7U/MI-108,MILLARD,UT
W7U/MI-109,MILLARD,UT
W7U/MI-110,MILLARD,UT
W7U/MI-111,MILLARD,UT
W7U/MO-001,MORGAN,UT
W7U/MO-002,MORGAN,UT
W7U/MO-003,MORGAN,UT
W7U/MO-004,MORGAN,UT
W7U/MO-006,MORGAN,UT
W7U/MO-007,MORGAN,UT
W7U/MO-008,MORGAN,UT
W7U/MO-009,MORGAN,UT
W7U/MO-010,MORGAN,UT
W7U/MO-012,MORGAN,UT
W7U/PI-001,PIUTE,UT
W7U/PI-002,PIUTE,UT
W7U/PI-003,PIUTE,UT
W7U/PI-004,PIUTE,UT
W7U/PI-005,PIUTE,UT
W7U/PI-006,PIUTE,UT
W7U/PI-007,PIUTE,UT
W7U/PI-008,PIUTE,UT
W7U/PI-009,PIUTE,UT
W7U/PI-010,PIUTE,UT
W7U/PI-011,PIUTE,UT
W7U/PI-012,PIUTE,UT
W7U/PI-013,PIUTE,UT
W7U/PI-014,PIUTE,UT
W7U/PI-015,PIUTE,UT
W7U/PI-017,PIUTE,UT
W7U/PI-018,PIUTE,UT
W7U/RI-001,RICH,UT
W7U/RI-002,RICH,UT
W7U/RI-003,RICH,UT
W7U/RI-004,RICH,UT
W7U/SL-001,SALT LAKE,UT
W7U/SL-003,SALT LAKE,UT
W7U/SL-004,SALT LAKE,UT
W7U/SL-006,SALT LAKE,UT
W7U/SL-007,SALT LAKE,UT
W7U/SL-008,SALT LAKE,UT
W7U/SL-009,SALT LAKE,UT
W7U/SL-010,SALT LAKE,UT
W7U/SL-011,SALT LAKE,UT
W7U/SL-012,SALT LAKE,UT
W7U/SL-013,SALT LAKE,UT
W7U/SL-021,SALT LAKE,UT
W7U/SL-022,SALT LAKE,UT
W7U/SL-023,SALT LAKE,UT
W7U/SL-024,SALT LAKE,UT
W7U/SL-025,SALT LAKE,UT
W7U/SJ-001,SAN JUAN,UT
W7U/SJ-002,SAN JUAN,UT
W7U/SJ-003,SAN JUAN,UT
W7U/SJ-004,SAN JUAN,UT
W7U/SJ-005,SAN JUAN,UT
W7U/SJ-006,SAN JUAN,UT
W7U/SJ-007,SAN JUAN,UT
W7U/SJ-008,SAN JUAN,UT
W7U/SJ-009,SAN JUAN,UT
W7U/SJ-010,SAN JUAN,UT
W7U/SJ-011,SAN JUAN,UT
W7U/SJ-012,SAN JUAN,UT
W7U/SJ-013,SAN JUAN,UT
W7U/SJ-014,SAN JUAN,UT
W7U/SJ-015,SAN JUAN,UT
W7U/SJ-016,SAN JUAN,UT
W7U/SJ-017,SAN JUAN,UT
W7U/SJ-018,SAN JUAN,UT
W7U/SJ-019,SAN JUAN,UT
W7U/SJ-020,SAN JUAN,UT
W7U/SJ-021,SAN JUAN,UT
W7U/SJ-022,SAN JUAN,UT
W7U/SJ-023,SAN JUAN,UT
W7U/SJ-024,SAN JUAN,UT
W7U/SJ-025,SAN JUAN,UT
W7U/SJ-026,SAN JUAN,UT
W7U/SJ-027,SAN JUAN,UT
W7U/SJ-028,SAN JUAN,UT
W7U/SJ-029,SAN JUAN,UT
W7U/SJ-030,SAN JUAN,UT
W7U/SJ-031,SAN JUAN,UT
W7U/SJ-032,SAN JUAN,UT
W7U/SJ-033,SAN JUAN,UT
W7U/SJ-034,SAN JUAN,UT
W7U/SJ-035,SAN JUAN,UT
W7U/SJ-036,SAN JUAN,UT
W7U/SJ-037,SAN JUAN,UT
W7U/SJ-038,SAN JUAN,UT
W7U/SJ-039,SAN JUAN,UT
W7U/SJ-040,SAN JUAN,UT
W7U/SJ-041,SAN JUAN,UT
W7U/SJ-042,SAN JUAN,UT
W7U/SJ-043,SAN JUAN,UT
W7U/SJ-044,SAN JUAN,UT
W7U/SJ-045,SAN JUAN,UT
W7U/SJ-046,SAN JUAN,UT
W7U/SJ-047,SAN JUAN,UT
W7U/SJ-048,SAN JUAN,UT
W7U/SJ-049,SAN JUAN,UT
W7U/SJ-050,SAN JUAN,UT
W7U/SJ-051,SAN JUAN,UT
W7U/SJ-052,SAN JUAN,UT
W7U/SJ-053,SAN JUAN,UT
W7U/SJ-054,SAN JUAN,UT
W7U/SJ-055,SAN JUAN,UT
W7U/SJ-056,SAN JUAN,UT
W7U/SJ-057,SAN JUAN,UT
W7U/SJ-058,SAN JUAN,UT
W7U/SJ-059,SAN JUAN,UT
W7U/SJ-060,SAN JUAN,UT
W7U/SJ-061,SAN JUAN,UT
W7U/SJ-062,SAN JUAN,UT
W7U/SJ-063,SAN JUAN,UT
W7U/SJ-064,SAN JUAN,UT
W7U/SJ-065,SAN JUAN,UT
W7U/SJ-066,SAN JUAN,UT
W7U/SJ-067,SAN JUAN,UT
W7U/SJ-068,SAN JUAN,UT
W7U/SJ-069,SAN JUAN,UT
W7U/SJ-070,SAN JUAN,UT
W7U/SJ-071,SAN JUAN,UT
W7U/SJ-072,SAN JUAN,UT
W7U/SJ-073,SAN JUAN,UT
W7U/SJ-074,SAN JUAN,UT
W7U/SJ-075,SAN JUAN,UT
W7U/SJ-076,SAN JUAN,UT
W7U/SJ-077,SAN JUAN,UT
W7U/SJ-078,SAN JUAN,UT
W7U/SJ-079,SAN JUAN,UT
W7U/SJ-080,SAN JUAN,UT
W7U/SJ-081,SAN JUAN,UT
W7U/SJ-082,SAN JUAN,UT
W7U/SJ-083,SAN JUAN,UT
W7U/SJ-084,SAN JUAN,UT
W7U/SJ-085,SAN JUAN,UT
W7U/SJ-086,SAN JUAN,UT
W7U/SJ-087,SAN JUAN,UT
W7U/SJ-088,SAN JUAN,UT
W7U/SJ-089,SAN JUAN,UT
W7U/SJ-090,SAN JUAN,UT
W7U/SJ-091,SAN JUAN,UT
W7U/SJ-092,SAN JUAN,UT
W7U/SJ-093,SAN JUAN,UT
W7U/SJ-094,SAN JUAN,UT
W7U/SJ-095,SAN JUAN,UT
W7U/SJ-097,SAN JUAN,UT
W7U/SJ-098,SAN JUAN,UT
W7U/SJ-099,SAN JUAN,UT
W7U/SJ-100,SAN JUAN,UT
W7U/SJ-101,SAN JUAN,UT
W7U/SJ-102,SAN JUAN,UT
W7U/SJ-103,SAN JUAN,UT
W7U/SJ-104,SAN JUAN,UT
W7U/SJ-105,SAN JUAN,UT
W7U/SJ-106,SAN JUAN,UT
W7U/SJ-108,SAN JUAN,UT
W7U/SJ-109,SAN JUAN,UT
W7U/SJ-110,SAN JUAN,UT
W7U/SJ-111,SAN JUAN,UT
W7U/SJ-112,SAN JUAN,UT
W7U/SJ-113,SAN JUAN,UT
W7U/SJ-115,SAN JUAN,UT
W7U/SJ-116,SAN JUAN,UT
W7U/SP-001,SANPETE,UT
W7U/SP-002,SANPETE,UT
W7U/SP-003,SANPETE,UT
W7U/SP-004,SANPETE,UT
W7U/SP-005,SANPETE,UT
W7U/SP-006,SANPETE,UT
W7U/SP-007,SANPETE,UT
W7U/SP-008,SANPETE,UT
W7U/SP-009,SANPETE,UT
W7U/SP-010,SANPETE,UT
W7U/SP-011,SANPETE,UT
W7U/SP-012,SANPETE,UT
W7U/SP-013,SANPETE,UT
W7U/SP-014,SANPETE,UT
W7U/SP-015,SANPETE,UT
W7U/SP-016,SANPETE,UT
W7U/SP-018,SANPETE,UT
W7U/SP-019,SANPETE,UT
W7U/SP-020,SANPETE,UT
W7U/SP-021,SANPETE,UT
W7U/SP-022,SANPETE,UT
W7U/SE-001,SEVIER,UT
